,annotations,posts_in_topic,char_count,reply_count,reads,readers_count,incoming_link_count,quote_count,score
6462,8,9,3461.0,0,7,6,2,0,11.4
6463,0,9,129.0,1,4,3,1,0,10.8
6464,2,9,1389.0,0,5,4,0,0,1.0
6465,0,9,287.0,1,4,3,0,0,5.8
6466,2,9,1435.0,0,4,3,0,0,0.8
6467,3,9,829.0,1,3,2,0,0,5.6
6468,2,9,807.0,0,3,2,0,0,0.6
6469,0,9,482.0,0,2,1,0,0,0.4
6470,0,9,102.0,0,3,2,0,0,0.6
6471,12,5,7291.0,0,4,3,12,0,60.8
6472,5,5,712.0,0,2,1,0,0,0.4
6473,4,5,1730.0,0,2,1,0,0,0.4
6474,6,5,1956.0,0,2,1,0,0,0.4
6475,4,5,443.0,0,2,1,0,0,0.4
6476,16,13,6222.0,0,6,5,8,0,41.2
6477,0,13,653.0,1,4,3,1,0,10.8
6478,5,13,1740.0,0,4,3,0,0,0.8
6479,6,13,1410.0,1,3,2,0,0,5.6
6480,0,13,632.0,0,2,1,0,0,0.4
6481,7,13,3217.0,2,2,1,0,0,10.4
6482,0,13,193.0,0,1,0,0,0,0.2
6483,5,13,1480.0,1,1,0,0,0,5.2
6484,4,13,2605.0,1,1,0,0,0,5.2
6485,2,13,597.0,1,1,0,0,0,5.2
6486,2,13,780.0,0,1,0,0,0,0.2
6487,4,13,2212.0,1,1,0,0,0,5.2
6488,11,13,1914.0,0,1,0,0,0,0.2
6489,0,8,930.0,0,7,6,5,0,26.4
6490,0,8,65.0,0,5,4,2,0,11.0
6491,0,8,663.0,0,4,3,2,0,10.8
6492,0,8,126.0,0,3,2,2,0,10.6
6493,0,8,55.0,0,3,2,2,0,10.6
6494,0,8,370.0,1,3,2,2,0,15.6
6495,0,8,164.0,1,3,2,2,0,15.6
6496,0,8,101.0,0,2,1,2,0,10.4
6497,11,38,2696.0,0,10,9,164,0,822.0
6498,0,38,272.0,1,7,6,0,0,6.4
6499,0,38,74.0,2,6,5,1,0,16.2
6500,2,38,79.0,1,5,4,0,0,6.0
6501,3,38,227.0,1,3,2,0,0,5.6
6502,0,38,538.0,1,5,4,0,0,6.0
6503,3,38,103.0,0,5,4,2,0,11.0
6504,3,38,1767.0,0,5,4,0,0,1.0
6505,3,38,1026.0,1,3,2,0,0,5.6
6506,2,38,349.0,0,3,2,0,0,0.6
6507,5,38,506.0,1,3,2,0,0,5.6
6508,3,38,738.0,0,2,1,0,0,0.4
6509,1,38,70.0,1,3,2,0,0,5.6
6510,1,38,45.0,0,3,2,0,0,0.6
6511,4,38,606.0,1,3,2,1,0,10.6
6512,5,38,600.0,0,3,2,0,0,0.6
6513,8,38,2125.0,1,3,2,0,0,5.6
6514,2,38,542.0,1,2,1,0,0,5.4
6515,3,38,473.0,3,2,1,0,0,15.4
6516,1,38,139.0,0,2,1,0,0,0.4
6517,4,38,1194.0,0,2,1,0,0,0.4
6518,0,38,107.0,1,2,1,0,0,5.4
6519,0,38,130.0,0,2,1,1,0,5.4
6520,8,38,1206.0,1,2,1,0,0,5.4
6521,6,38,410.0,0,2,1,0,0,0.4
6522,9,38,2342.0,0,3,2,0,0,0.6
6523,1,38,191.0,0,3,2,0,0,0.6
6524,11,38,5741.0,1,3,2,0,0,5.6
6525,8,38,2331.0,3,2,1,0,0,15.4
6526,2,38,483.0,0,2,1,0,0,0.4
6527,11,38,2319.0,3,2,1,0,0,15.4
6528,3,38,1148.0,0,2,1,0,0,0.4
6529,3,38,1677.0,0,2,1,0,0,0.4
6530,1,38,382.0,1,2,1,0,0,5.4
6531,1,38,323.0,0,2,1,0,0,0.4
6532,2,38,486.0,1,3,2,0,0,5.6
6533,2,38,553.0,0,3,2,0,0,0.6
6534,3,38,711.0,0,2,1,0,0,0.4
6535,1,5,3964.0,0,2,1,0,0,0.4
6536,6,5,711.0,0,2,1,0,0,0.4
6537,2,5,702.0,1,2,1,0,0,5.4
6538,0,5,38.0,0,2,1,0,0,0.4
6539,0,5,223.0,0,2,1,0,0,0.4
6540,3,1,242.0,0,2,1,0,0,0.4
6541,0,3,338.0,0,1,0,0,0,0.2
6542,2,3,558.0,0,1,0,0,0,0.2
6543,1,3,445.0,0,1,0,0,0,0.2
6544,4,2,1891.0,0,3,2,0,0,0.6
6545,1,2,354.0,0,3,2,0,0,0.6
6546,8,4,4281.0,0,3,2,2,0,10.6
6547,3,4,335.0,0,3,2,0,0,0.6
6548,0,4,291.0,1,3,2,0,0,5.6
6549,0,4,98.0,0,2,1,0,0,0.4
6550,4,3,2834.0,0,2,1,3,0,15.4
6551,0,3,303.0,0,2,1,0,0,0.4
6552,3,3,407.0,0,2,1,0,0,0.4
6553,0,5,2286.0,0,4,3,6,0,30.8
6554,0,5,740.0,0,2,1,0,0,0.4
6555,0,5,316.0,0,3,2,0,0,0.6
6556,0,5,483.0,0,4,3,0,0,0.8
6557,0,5,2178.0,0,4,3,1,0,5.8
6558,4,1,2113.0,0,6,5,12,0,76.2
6559,0,2,324.0,0,4,3,0,0,0.6
6560,0,2,266.0,0,3,2,0,0,0.6
6561,0,1,1855.0,0,12,11,9,0,47.4
6562,3,6,1215.0,0,3,2,2,0,10.6
6563,0,6,384.0,0,4,3,0,0,0.8
6564,3,6,1601.0,1,5,4,0,0,6.0
6565,4,6,1400.0,1,3,2,0,0,5.6
6566,0,6,518.0,0,4,3,0,0,0.8
6567,0,6,495.0,0,3,2,0,0,0.6
6568,4,2,3393.0,0,3,2,2,0,10.6
6569,0,2,616.0,0,2,1,0,0,0.4
6570,3,5,3470.0,0,3,2,2,0,25.6
6571,0,5,161.0,1,3,2,0,0,5.6
6572,0,5,46.0,0,3,2,0,0,0.6
6573,4,5,1143.0,0,3,2,0,0,0.6
6574,5,5,1017.0,0,2,1,0,0,0.4
6575,0,11,1648.0,0,5,4,3,0,16.0
6576,0,11,677.0,1,3,2,0,0,5.6
6577,0,11,261.0,1,2,1,0,0,5.4
6578,0,11,242.0,1,1,0,0,0,5.2
6579,0,11,29.0,1,1,0,0,0,5.2
6580,0,11,118.0,0,1,0,0,0,0.2
6581,0,11,1030.0,1,3,2,0,0,5.6
6582,0,11,1583.0,1,3,2,5,0,30.6
6583,0,11,532.0,0,2,1,0,0,0.4
6584,0,11,328.0,0,1,0,0,0,0.2
6585,0,11,891.0,0,3,2,0,0,0.6
6586,13,3,4831.0,0,4,3,25,0,125.8
6587,0,3,85.0,0,3,2,0,0,0.6
6588,3,3,2120.0,0,3,2,1,0,5.6
6589,4,2,2050.0,0,4,3,0,0,0.8
6590,0,2,875.0,0,4,3,0,0,0.8
6591,0,6,1050.0,2,3,2,0,0,10.6
6592,0,6,341.0,1,2,1,0,0,5.4
6593,0,6,55.0,1,2,1,0,0,5.4
6594,0,6,109.0,1,2,1,0,0,5.4
6595,0,6,7.0,0,2,1,0,0,0.4
6596,1,6,399.0,1,2,1,0,0,5.4
6597,0,1,141.0,1,2,1,0,0,5.4
6598,3,8,466.0,0,4,3,5,0,25.8
6599,5,8,1794.0,0,4,3,0,0,0.8
6600,4,8,1479.0,0,4,3,0,0,0.8
6601,1,8,652.0,0,3,2,0,0,0.6
6602,1,8,486.0,0,3,2,0,0,0.6
6603,3,8,572.0,0,3,2,0,0,0.6
6604,0,8,500.0,0,3,2,1,0,5.6
6605,3,8,1635.0,0,3,2,0,0,0.6
6606,0,2,3800.0,0,3,2,4,0,20.6
6607,0,2,52.0,0,2,1,0,0,0.4
6608,12,10,10371.0,0,5,4,61,0,308.0
6609,1,10,462.0,1,3,2,0,0,5.6
6610,1,10,815.0,1,3,2,0,0,5.6
6611,1,10,412.0,0,3,2,0,0,0.6
6612,3,10,1099.0,0,3,2,0,0,0.6
6613,0,10,135.0,1,3,2,0,0,5.6
6614,0,10,333.0,0,3,2,0,0,0.6
6615,4,10,1120.0,0,3,2,0,0,0.6
6616,0,10,223.0,0,3,2,0,0,0.6
6617,1,10,576.0,0,3,2,0,0,0.6
6618,3,2,1064.0,1,3,2,0,0,5.6
6619,0,2,524.0,0,2,1,0,0,0.4
6620,11,9,2679.0,0,6,5,5,0,26.2
6621,12,9,2954.0,0,7,6,0,0,1.4
6622,6,9,2381.0,0,5,4,0,0,1.0
6623,6,9,2004.0,0,5,4,0,0,1.0
6624,0,9,794.0,0,4,3,0,0,0.8
6625,6,9,2629.0,0,5,4,0,0,1.0
6626,7,9,1678.0,0,4,3,0,0,0.8
6627,4,9,1280.0,0,4,3,0,0,0.8
6628,4,9,1269.0,0,4,3,0,0,0.8
6629,3,1,952.0,0,3,2,0,0,0.6
6630,9,6,2949.0,0,3,2,6,0,30.6
6631,2,6,984.0,0,2,1,0,0,0.4
6632,0,6,704.0,0,2,1,0,0,0.4
6633,0,6,529.0,0,1,0,0,0,0.2
6634,5,6,1485.0,0,1,0,0,0,0.2
6635,5,6,978.0,0,1,0,0,0,0.2
6636,0,3,551.0,0,3,2,6,0,30.6
6637,0,3,1599.0,0,2,1,3,0,15.4
6638,0,3,210.0,0,2,1,2,0,10.4
6639,0,5,7545.0,0,2,1,3,0,15.4
6640,0,5,1905.0,1,1,0,0,0,5.2
6641,0,5,1352.0,0,1,0,0,0,0.2
6642,0,5,839.0,0,1,0,0,0,0.2
6643,0,5,2992.0,0,1,0,0,0,0.2
6644,0,3,1346.0,0,3,2,0,0,0.6
6645,0,3,422.0,1,1,0,0,0,5.2
6646,0,3,24.0,0,1,0,0,0,0.2
6647,0,4,2889.0,0,2,1,460,0,2300.4
6648,0,4,959.0,1,2,1,2,0,15.4
6649,0,4,501.0,1,2,1,3,0,20.4
6650,0,4,133.0,0,1,0,2,0,10.2
6651,10,6,3907.0,0,4,3,0,0,0.8
6652,0,6,434.0,1,1,0,0,0,5.2
6653,0,6,196.0,1,2,1,0,0,5.4
6654,0,6,893.0,0,1,0,0,0,0.2
6655,5,6,728.0,0,2,1,0,0,0.4
6656,7,6,944.0,0,2,1,0,0,0.4
6657,4,3,606.0,0,4,3,1,0,5.6
6658,0,3,238.0,0,3,2,0,0,0.4
6659,2,3,867.0,0,3,2,0,0,0.4
6660,13,4,3191.0,0,4,3,0,0,0.6
6661,3,4,269.0,1,4,3,0,0,5.6
6662,3,4,462.0,0,3,2,0,0,0.4
6663,2,4,1018.0,0,3,2,0,0,0.4
6664,0,3,407.0,1,4,3,0,0,5.6
6665,2,3,814.0,1,3,2,0,0,5.4
6666,2,3,800.0,0,2,1,0,0,0.2
6667,7,12,2338.0,0,6,5,2,0,11.2
6668,1,12,1617.0,1,5,4,10,0,56.0
6669,1,12,779.0,0,4,3,0,0,0.8
6670,3,12,897.0,0,3,2,0,0,0.6
6671,3,12,1240.0,0,4,3,0,0,0.8
6672,2,12,1107.0,1,4,3,0,0,5.8
6673,3,12,1100.0,0,4,3,0,0,0.8
6674,2,12,3176.0,1,4,3,0,0,5.8
6675,0,12,41.0,0,2,1,0,0,0.4
6676,1,12,878.0,0,3,2,0,0,0.6
6677,0,12,821.0,0,3,2,0,0,0.6
6678,2,12,527.0,0,4,3,0,0,0.8
6679,0,7,175.0,0,4,3,0,0,0.8
6680,4,7,666.0,1,4,3,2,0,15.8
6681,2,7,390.0,0,4,3,1,0,5.8
6682,7,7,2773.0,1,4,3,0,0,5.8
6683,2,7,259.0,0,4,3,0,0,0.8
6684,2,7,573.0,0,3,2,0,0,0.6
6685,3,7,685.0,0,1,0,1,0,5.2
6686,5,3,711.0,0,4,3,0,0,0.8
6687,1,3,278.0,0,4,3,0,0,0.8
6688,1,3,235.0,0,3,2,0,0,0.6
6689,12,3,5140.0,0,5,4,2,0,11.0
6690,3,3,690.0,0,3,2,0,0,0.6
6691,1,3,160.0,0,4,3,0,0,0.8
6692,10,20,4583.0,0,5,4,4,0,21.0
6693,0,20,949.0,1,4,3,0,0,5.8
6694,3,20,2047.0,1,3,2,0,0,5.6
6695,0,20,1113.0,0,3,2,0,0,0.6
6696,3,20,642.0,1,3,2,0,0,5.6
6697,0,20,648.0,0,2,1,0,0,0.4
6698,3,20,870.0,1,2,1,0,0,5.4
6699,5,20,1798.0,1,2,1,0,0,5.4
6700,4,20,1757.0,1,3,2,0,0,5.6
6701,3,20,1297.0,0,2,1,0,0,0.4
6702,1,20,49.0,0,3,2,0,0,0.6
6703,8,20,1758.0,2,2,1,1,0,15.4
6704,0,20,1075.0,0,2,1,0,0,0.4
6705,0,20,257.0,0,1,0,0,0,0.2
6706,9,20,1293.0,0,3,2,0,0,0.6
6707,0,20,1312.0,1,3,2,0,0,5.6
6708,0,20,187.0,1,1,0,0,0,5.2
6709,0,20,38.0,0,3,2,0,0,0.6
6710,0,20,647.0,1,3,2,0,0,5.6
6711,0,20,38.0,0,3,2,0,0,0.6
6712,10,9,6033.0,0,15,14,18,0,93.0
6713,2,9,1082.0,0,12,11,0,0,2.4
6714,1,9,58.0,1,12,11,1,0,12.4
6715,1,9,559.0,0,11,10,0,0,2.2
6716,1,9,1306.0,1,12,11,0,0,7.4
6717,0,9,529.0,0,11,10,0,0,2.2
6718,0,9,2008.0,2,9,8,0,0,11.8
6719,0,9,479.0,0,9,8,0,0,1.8
6720,0,9,421.0,0,8,7,0,0,1.6
6721,11,11,5810.0,0,4,3,31,0,155.8
6722,1,11,84.0,0,4,3,0,0,0.8
6723,2,11,76.0,0,3,2,0,0,0.6
6724,2,11,309.0,0,3,2,0,0,0.6
6725,5,11,628.0,0,4,3,0,0,0.8
6726,4,11,1929.0,1,4,3,97,0,490.8
6727,1,11,213.0,2,5,4,0,0,11.0
6728,0,11,123.0,0,4,3,0,0,0.8
6729,0,11,297.0,0,5,4,0,0,1.0
6730,1,11,612.0,0,4,3,0,0,0.8
6731,1,11,475.0,0,4,3,1,0,5.8
6732,18,3,9942.0,0,3,2,7,0,35.6
6733,1,3,743.0,0,2,1,0,0,0.4
6734,0,3,205.0,0,2,1,3,0,15.4
6735,0,2,4954.0,0,5,4,1,0,6.0
6736,0,2,559.0,0,4,3,0,0,0.8
6737,0,5,1145.0,0,5,4,3,0,16.0
6738,0,5,902.0,0,5,4,0,0,1.0
6739,0,5,824.0,1,4,3,0,0,5.8
6740,0,5,1064.0,0,4,3,0,0,0.8
6741,0,5,211.0,0,3,2,0,0,0.6
6742,6,9,3216.0,0,6,5,14,0,71.2
6743,2,9,1210.0,0,6,5,0,0,1.2
6744,2,9,436.0,0,2,1,0,0,0.4
6745,8,9,1693.0,1,3,2,0,0,5.6
6746,4,9,1520.0,0,3,2,0,0,0.6
6747,0,9,37.0,0,3,2,1,0,5.6
6748,5,9,2040.0,1,2,1,0,0,5.4
6749,0,9,80.0,0,3,2,0,0,0.6
6750,4,9,841.0,0,3,2,0,0,0.6
6751,0,2,4926.0,0,3,2,1,0,5.6
6752,0,2,1218.0,0,1,0,0,0,0.2
6753,0,6,2680.0,0,2,1,5,0,25.4
6754,0,6,317.0,0,1,0,2,0,10.2
6755,0,6,516.0,0,1,0,2,0,10.2
6756,0,6,586.0,1,1,0,2,0,15.2
6757,0,6,473.0,0,2,1,2,0,10.4
6758,0,6,319.0,0,2,1,2,0,10.4
6759,0,3,622.0,1,2,1,0,0,5.4
6760,0,3,89.0,1,2,1,0,0,5.4
6761,0,3,17.0,0,2,1,0,0,0.4
6762,0,11,2170.0,0,7,6,13,0,81.4
6763,0,11,1422.0,0,5,4,2,0,11.0
6764,0,11,788.0,0,5,4,2,0,11.0
6765,0,11,216.0,1,6,5,2,0,16.2
6766,0,11,663.0,0,6,5,2,0,11.2
6767,0,11,1368.0,2,5,4,2,0,21.0
6768,0,11,104.0,0,4,3,2,0,10.8
6769,0,11,78.0,1,4,3,2,0,15.8
6770,0,11,383.0,1,4,3,2,0,15.8
6771,0,11,195.0,0,4,3,2,0,10.8
6772,0,11,378.0,0,4,3,2,0,10.8
6773,0,2,2466.0,0,3,2,0,0,0.6
6774,0,2,522.0,0,1,0,0,0,0.2
6775,0,3,448.0,0,3,2,0,0,0.6
6776,0,3,2173.0,0,2,1,0,0,0.4
6777,0,3,82.0,0,3,2,0,0,0.6
6778,0,1,5930.0,0,7,6,1,0,6.4
6779,0,1,4722.0,0,5,4,0,0,1.0
6780,0,1,13829.0,0,5,4,2,0,11.0
6781,0,1,14418.0,0,6,5,1,0,6.2
6782,0,1,8191.0,0,17,16,15,0,78.4
6783,0,1,5644.0,0,9,8,4,0,36.8
6784,0,1,6508.0,0,10,9,2,0,12.0
6785,0,4,532.0,0,3,2,0,0,0.6
6786,0,4,182.0,0,3,2,0,0,0.6
6787,0,4,2657.0,1,2,1,0,0,5.4
6788,0,4,1293.0,0,1,0,0,0,0.2
6789,0,10,7562.0,0,3,2,16,0,80.6
6790,0,10,1872.0,0,3,2,0,0,0.6
6791,0,10,688.0,0,3,2,0,0,0.6
6792,0,10,1147.0,2,2,1,0,0,10.4
6793,0,10,77.0,0,2,1,0,0,0.4
6794,0,10,31.0,0,2,1,0,0,0.4
6795,0,10,32.0,1,1,0,0,0,5.2
6796,0,10,780.0,0,2,1,0,0,0.4
6797,0,10,62.0,1,1,0,0,0,5.2
6798,0,10,716.0,0,2,1,0,0,0.4
6799,5,6,7833.0,0,8,7,6,0,31.6
6800,0,6,403.0,1,5,4,0,0,6.0
6801,0,6,24.0,1,5,4,0,0,6.0
6802,0,6,54.0,0,3,2,0,0,0.6
6803,0,6,1552.0,1,4,3,0,0,5.8
6804,0,6,59.0,0,4,3,0,0,0.8
6805,0,10,5863.0,0,4,3,3,0,90.8
6806,0,10,653.0,0,3,2,0,0,0.6
6807,0,10,124.0,0,2,1,0,0,15.4
6808,0,10,120.0,0,3,2,0,0,0.6
6809,0,10,235.0,0,3,2,0,0,0.6
6810,0,10,100.0,1,3,2,0,0,5.6
6811,0,10,656.0,1,3,2,0,0,5.6
6812,0,10,80.0,1,3,2,0,0,5.6
6813,0,10,44.0,1,2,1,0,0,5.4
6814,0,10,40.0,0,3,2,0,0,0.6
6815,0,1,4056.0,0,3,2,0,0,0.6
6816,0,2,102.0,0,2,1,0,0,0.4
6817,0,2,645.0,0,2,1,0,0,0.4
6818,5,12,4591.0,0,14,13,8,0,222.8
6819,0,12,96.0,0,11,10,0,0,2.2
6820,5,12,1946.0,1,10,9,0,0,157.0
6821,0,12,122.0,0,11,10,0,0,2.2
6822,1,12,491.0,0,10,9,0,0,2.0
6823,1,12,462.0,0,11,10,0,0,2.2
6824,2,12,231.0,1,10,9,0,0,7.0
6825,3,12,1547.0,1,10,9,0,0,7.0
6826,1,12,955.0,0,10,9,0,0,2.0
6827,0,12,527.0,1,10,9,0,0,7.0
6828,0,12,127.0,1,10,9,0,0,7.0
6829,0,12,204.0,0,10,9,0,0,2.0
6830,0,2,3900.0,0,4,3,0,0,0.8
6831,0,2,,0,2,1,0,0,0.4
6832,3,9,2100.0,0,3,2,1,0,5.6
6833,1,9,408.0,2,3,2,0,0,10.6
6834,0,9,362.0,0,2,1,0,0,0.4
6835,0,9,245.0,1,3,2,0,0,5.6
6836,0,9,78.0,0,3,2,0,0,0.6
6837,1,9,50.0,0,3,2,0,0,0.6
6838,0,9,86.0,0,3,2,0,0,0.6
6839,3,9,989.0,1,2,1,0,0,5.4
6840,0,9,355.0,0,3,2,0,0,0.6
6841,6,20,5007.0,0,4,3,2,0,10.8
6842,0,20,142.0,1,3,2,0,0,5.6
6843,0,20,348.0,0,3,2,0,0,0.6
6844,4,20,1486.0,1,3,2,0,0,5.6
6845,4,20,814.0,1,3,2,0,0,5.6
6846,0,20,796.0,1,3,2,0,0,5.6
6847,0,20,155.0,0,2,1,0,0,0.4
6848,9,20,2090.0,3,2,1,0,0,15.4
6849,1,20,1160.0,0,2,1,0,0,0.4
6850,4,20,1868.0,1,2,1,0,0,5.4
6851,1,20,186.0,1,2,1,0,0,5.4
6852,2,20,1001.0,1,1,0,0,0,5.2
6853,2,20,516.0,1,1,0,0,0,5.2
6854,0,20,1783.0,0,1,0,0,0,0.2
6855,0,20,27.0,0,1,0,0,0,0.2
6856,0,20,126.0,0,2,1,0,0,0.4
6857,2,20,48.0,0,2,1,0,0,0.4
6858,0,20,168.0,1,2,1,0,0,5.4
6859,0,20,65.0,0,2,1,0,0,0.4
6860,0,20,75.0,0,2,1,0,0,0.4
6861,0,21,1860.0,0,6,5,0,0,1.2
6862,0,21,224.0,0,4,3,0,0,0.8
6863,0,21,2350.0,0,3,2,0,0,0.6
6864,0,21,13.0,0,5,4,0,0,1.0
6865,0,21,108.0,0,6,5,1,0,6.2
6866,0,21,3010.0,2,6,5,0,0,11.2
6867,0,21,252.0,0,4,3,0,0,0.8
6868,0,21,1927.0,1,5,4,0,0,6.0
6869,0,21,38.0,0,6,5,0,0,1.2
6870,0,21,986.0,1,6,5,0,0,6.2
6871,0,21,511.0,0,5,4,0,0,1.0
6872,0,21,2732.0,1,5,4,0,0,6.0
6873,0,21,722.0,1,4,3,0,0,5.8
6874,0,21,1213.0,0,4,3,0,0,0.8
6875,0,21,6864.0,1,6,5,0,0,6.2
6876,0,21,1340.0,1,5,4,0,0,6.0
6877,0,21,346.0,0,6,5,0,0,1.2
6878,0,21,212.0,0,5,4,0,0,1.0
6879,0,21,386.0,0,6,5,0,0,1.2
6880,0,21,1819.0,1,6,5,0,0,6.2
6881,0,21,33.0,0,5,4,0,0,1.0
6882,0,2,13536.0,0,4,3,4,0,20.8
6883,0,2,200.0,0,2,1,0,0,0.4
6884,0,4,2687.0,0,7,6,2,0,11.4
6885,0,4,4918.0,0,5,4,0,0,1.0
6886,0,4,121.0,1,3,2,0,0,5.6
6887,0,4,159.0,0,3,2,0,0,0.6
6888,0,2,666.0,0,3,2,0,0,0.6
6889,0,2,1083.0,0,3,2,0,0,0.6
6890,10,13,8560.0,0,25,24,45,0,230.0
6891,5,13,1176.0,1,14,13,0,0,7.8
6892,1,13,654.0,0,15,14,0,0,3.0
6893,1,13,461.0,0,11,10,0,0,2.2
6894,2,13,485.0,0,12,11,0,0,2.4
6895,3,13,1222.0,1,9,8,0,0,6.8
6896,0,13,642.0,1,8,7,0,0,6.6
6897,5,13,2385.0,2,7,6,0,0,11.4
6898,1,13,606.0,0,8,7,0,0,1.6
6899,0,13,48.0,1,8,7,0,0,6.6
6900,0,13,62.0,1,7,6,0,0,6.4
6901,0,13,66.0,1,8,7,0,0,6.6
6902,1,13,585.0,0,8,7,0,0,1.6
6903,9,11,6724.0,0,4,3,246,0,1230.8
6904,3,11,760.0,1,3,2,0,0,5.6
6905,0,11,230.0,0,4,3,0,0,0.8
6906,2,11,527.0,1,3,2,0,0,5.6
6907,2,11,752.0,1,2,1,0,0,5.4
6908,0,11,161.0,0,2,1,1,0,5.4
6909,11,11,2948.0,0,3,2,0,0,0.6
6910,6,11,1909.0,0,3,2,0,0,0.6
6911,1,11,386.0,0,3,2,0,0,0.6
6912,0,11,35.0,0,2,1,0,0,0.4
6913,1,11,228.0,0,2,1,1,0,5.4
6914,5,22,4758.0,0,4,3,6,0,30.8
6915,2,22,2110.0,0,5,4,0,0,1.0
6916,5,22,1605.0,1,4,3,0,0,5.8
6917,1,22,1478.0,0,2,1,0,0,0.4
6918,4,22,1912.0,1,2,1,0,0,5.4
6919,0,22,792.0,1,2,1,0,0,5.4
6920,0,22,282.0,1,2,1,0,0,5.4
6921,0,22,110.0,0,2,1,0,0,0.4
6922,5,22,1406.0,0,2,1,0,0,0.4
6923,0,22,70.0,0,2,1,0,0,0.4
6924,4,22,2302.0,2,2,1,0,0,10.4
6925,0,22,306.0,0,2,1,0,0,0.4
6926,7,22,3610.0,0,2,1,0,0,0.4
6927,3,22,1649.0,1,1,0,0,0,5.2
6928,0,22,1026.0,0,1,0,0,0,0.2
6929,4,22,2001.0,1,1,0,0,0,5.2
6930,1,22,1352.0,1,1,0,0,0,5.2
6931,3,22,477.0,1,2,1,0,0,5.4
6932,3,22,595.0,1,2,1,0,0,5.4
6933,0,22,917.0,0,2,1,0,0,0.4
6934,6,22,3378.0,1,2,1,0,0,5.4
6935,2,22,1508.0,0,2,1,0,0,0.4
6936,4,5,2129.0,0,2,1,2,0,10.4
6937,0,5,529.0,0,2,1,0,0,0.4
6938,2,5,553.0,0,2,1,0,0,0.4
6939,2,5,944.0,0,2,1,0,0,0.4
6940,0,5,184.0,0,2,1,0,0,0.4
6941,6,8,1687.0,0,2,1,2,0,10.4
6942,0,8,189.0,0,2,1,0,0,0.4
6943,3,8,22.0,0,2,1,0,0,0.4
6944,2,8,583.0,0,2,1,0,0,0.4
6945,1,8,332.0,1,1,0,0,0,5.2
6946,1,8,232.0,1,1,0,0,0,5.2
6947,0,8,122.0,0,1,0,0,0,0.2
6948,0,8,94.0,0,1,0,0,0,0.2
6949,13,25,4178.0,0,2,1,2,0,10.4
6950,0,25,191.0,0,2,1,0,0,0.4
6951,3,25,1975.0,1,2,1,0,0,5.4
6952,1,25,995.0,1,1,0,0,0,5.2
6953,0,25,371.0,0,1,0,0,0,0.2
6954,3,25,680.0,0,1,0,0,0,0.2
6955,6,25,734.0,1,1,0,0,0,5.2
6956,0,25,288.0,0,1,0,0,0,0.2
6957,9,25,2369.0,2,2,1,0,0,10.4
6958,1,25,604.0,0,2,1,0,0,0.4
6959,3,25,980.0,0,1,0,0,0,0.2
6960,19,25,6887.0,1,2,1,0,0,5.4
6961,0,25,105.0,1,1,0,0,0,5.2
6962,5,25,754.0,1,1,0,0,0,5.2
6963,0,25,39.0,1,1,0,0,0,5.2
6964,0,25,54.0,1,1,0,1,0,10.2
6965,0,25,315.0,0,1,0,1,0,5.2
6966,11,25,2998.0,0,1,0,0,0,0.2
6967,8,25,3116.0,2,1,0,0,0,10.2
6968,2,25,596.0,0,1,0,0,0,0.2
6969,3,25,951.0,0,2,1,3,0,15.4
6970,1,25,1273.0,0,2,1,0,0,0.4
6971,0,25,163.0,0,2,1,0,0,0.4
6972,5,25,2140.0,0,2,1,0,0,0.4
6973,2,25,119.0,0,2,1,1,0,5.4
6974,0,3,1567.0,0,2,1,0,0,0.4
6975,0,3,637.0,0,2,1,0,0,0.4
6976,0,3,1158.0,0,2,1,0,0,0.4
6977,9,7,4388.0,0,3,2,5,0,25.6
6978,1,7,763.0,0,3,2,0,0,0.6
6979,0,7,148.0,0,3,2,0,0,0.6
6980,0,7,534.0,0,2,1,0,0,0.4
6981,2,7,463.0,1,2,1,0,0,5.4
6982,1,7,189.0,0,2,1,0,0,0.4
6983,1,7,27.0,0,1,0,0,0,0.2
6984,0,1,3284.0,0,3,2,0,0,0.6
6985,0,2,771.0,0,3,2,0,0,0.6
6986,0,2,304.0,0,2,1,0,0,0.4
6987,16,7,15278.0,0,8,7,31,0,156.6
6988,1,7,1168.0,0,5,4,0,0,1.0
6989,0,7,1150.0,0,5,4,0,0,1.0
6990,1,7,843.0,0,4,3,0,0,0.8
6991,1,7,553.0,0,4,3,0,0,0.8
6992,0,7,388.0,1,2,1,0,0,5.4
6993,0,7,91.0,0,3,2,0,0,0.6
6994,0,2,1622.0,0,5,4,2,0,11.0
6995,0,2,35.0,0,3,2,0,0,0.6
6996,3,2,590.0,0,2,1,0,0,0.4
6997,1,2,295.0,0,2,1,0,0,0.4
6998,8,4,3552.0,0,3,2,2,0,10.6
6999,1,4,491.0,0,4,3,0,0,0.8
7000,0,4,402.0,0,3,2,0,0,0.6
7001,2,4,633.0,0,3,2,0,0,0.6
7002,3,4,3681.0,0,2,1,0,0,0.4
7003,1,4,322.0,0,2,1,0,0,0.4
7004,1,4,616.0,0,2,1,0,0,0.4
7005,2,4,235.0,0,2,1,0,0,0.4
7006,11,11,8889.0,0,6,5,1,0,6.0
7007,0,11,115.0,1,5,4,0,0,5.8
7008,2,11,1212.0,0,5,4,0,0,0.8
7009,0,11,364.0,1,3,2,0,0,5.4
7010,2,11,1827.0,1,3,2,0,0,5.4
7011,1,11,492.0,1,3,2,0,0,5.4
