id,description,creator_id,created_at,updated_at,ancestry,annotations_count,name,name_with_path,names
127,,3323,2017-09-05T16:09:53.250Z,2020-03-30T16:16:46.206Z,,4,burden of health on individual,burden of health on individual,"[{'name': 'burden of health on individual', 'locale': 'en'}]"
1198,,3323,2017-09-05T16:09:56.700Z,2020-03-30T16:18:10.998Z,,1,neoliberal thinking,neoliberal thinking,"[{'name': 'neoliberal thinking', 'locale': 'en'}]"
99,,3323,2017-09-05T16:09:53.138Z,2020-03-30T16:16:44.275Z,,2,bioengineering,bioengineering,"[{'name': 'bioengineering', 'locale': 'en'}]"
13,,3323,2017-09-05T16:09:52.870Z,2020-03-30T16:16:22.450Z,,1,diverse laboratories,diverse laboratories,"[{'name': 'diverse laboratories', 'locale': 'en'}]"
944,,3323,2017-09-05T16:09:55.836Z,2020-03-30T16:17:55.199Z,,2,herbal remedy,herbal remedy,"[{'name': 'herbal remedy', 'locale': 'en'}]"
106,,3323,2017-09-05T16:09:53.157Z,2020-03-30T16:16:44.602Z,,1,blood regulatory function,blood regulatory function,"[{'name': 'blood regulatory function', 'locale': 'en'}]"
1171,,3323,2017-09-05T16:09:56.603Z,2020-03-30T16:18:09.357Z,,2,moringa,moringa,"[{'name': 'moringa', 'locale': 'en'}]"
859,,3323,2017-09-05T16:09:55.547Z,2020-03-30T16:17:39.339Z,,4,food sovereignty,food sovereignty,"[{'name': 'food sovereignty', 'locale': 'en'}]"
1586,,3323,2017-09-05T16:09:58.089Z,2020-03-30T16:18:32.749Z,,1,soft robotics,soft robotics,"[{'name': 'soft robotics', 'locale': 'en'}]"
482,,3323,2017-09-05T16:09:54.326Z,2020-03-30T16:17:07.435Z,,1,deportation,deportation,"[{'name': 'deportation', 'locale': 'en'}]"
847,,3323,2017-09-05T16:09:55.508Z,2020-03-30T16:17:38.784Z,,2,floating clinic,floating clinic,"[{'name': 'floating clinic', 'locale': 'en'}]"
1154,,3323,2017-09-05T16:09:56.544Z,2020-03-30T16:18:08.515Z,,1,mobile ECG,mobile ECG,"[{'name': 'mobile ECG', 'locale': 'en'}]"
9,,3323,2017-09-05T16:09:52.856Z,2020-03-30T16:16:22.305Z,,2,abuse,abuse,"[{'name': 'abuse', 'locale': 'en'}]"
929,,3323,2017-09-05T16:09:55.788Z,2020-03-30T16:17:44.493Z,,1,healing self through healing land,healing self through healing land,"[{'name': 'healing self through healing land', 'locale': 'en'}]"
1492,,3323,2017-09-05T16:09:57.759Z,2020-03-30T16:18:27.099Z,,1,scientific proof,scientific proof,"[{'name': 'scientific proof', 'locale': 'en'}]"
367,,3323,2017-09-05T16:09:53.966Z,2020-03-30T16:17:00.353Z,,2,community land trust,community land trust,"[{'name': 'community land trust', 'locale': 'en'}]"
1356,,1974,2017-09-05T16:09:57.275Z,2020-03-30T16:18:19.845Z,,6,privatization,privatization,"[{'name': 'privatization', 'locale': 'en'}]"
145,,3323,2017-09-05T16:09:53.301Z,2020-03-30T16:16:47.475Z,,3,care in the home,care in the home,"[{'name': 'care in the home', 'locale': 'en'}]"
1817,,3323,2017-09-05T16:09:58.906Z,2020-03-30T16:20:14.328Z,,12,value-creation,value-creation,"[{'name': 'value-creation', 'locale': 'en'}]"
1025,,3323,2017-09-05T16:09:56.101Z,2020-03-30T16:18:00.540Z,,1,international alliance,international alliance,"[{'name': 'international alliance', 'locale': 'en'}]"
1132,,3323,2017-09-05T16:09:56.461Z,2020-03-30T16:18:07.002Z,,1,medicine shortage,medicine shortage,"[{'name': 'medicine shortage', 'locale': 'en'}]"
306,,3323,2017-09-05T16:09:53.786Z,2020-03-30T16:16:57.492Z,,1,chemotherapy,chemotherapy,"[{'name': 'chemotherapy', 'locale': 'en'}]"
399,,3323,2017-09-05T16:09:54.073Z,2020-03-30T16:17:01.914Z,,1,consumer as producer,consumer as producer,"[{'name': 'consumer as producer', 'locale': 'en'}]"
1638,,3323,2017-09-05T16:09:58.279Z,2020-03-30T16:20:00.545Z,,16,suicide,suicide,"[{'name': 'suicide', 'locale': 'en'}]"
103,,3323,2017-09-05T16:09:53.149Z,2020-03-30T16:16:44.456Z,,1,bipolar,bipolar,"[{'name': 'bipolar', 'locale': 'en'}]"
1290,,3323,2017-09-05T16:09:57.045Z,2020-03-30T16:18:16.222Z,,4,patients want a medical authority,patients want a medical authority,"[{'name': 'patients want a medical authority', 'locale': 'en'}]"
1449,,3323,2017-09-05T16:09:57.610Z,2020-03-30T16:18:24.791Z,,5,resistance from (medical) establishment,resistance from (medical) establishment,"[{'name': 'resistance from (medical) establishment', 'locale': 'en'}]"
1779,,3323,2017-09-05T16:09:58.771Z,2020-03-30T16:20:12.559Z,,1,trust in system or doctor?,trust in system or doctor?,"[{'name': 'trust in system or doctor?', 'locale': 'en'}]"
1546,,3323,2017-09-05T16:09:57.950Z,2020-03-30T16:18:29.655Z,,1,shift in authority,shift in authority,"[{'name': 'shift in authority', 'locale': 'en'}]"
1260,,3323,2017-09-05T16:09:56.941Z,2020-03-30T16:18:14.728Z,,1,opening hours that work for people,opening hours that work for people,"[{'name': 'opening hours that work for people', 'locale': 'en'}]"
1774,,3323,2017-09-05T16:09:58.753Z,2020-03-30T16:20:12.310Z,,1,travelling light (re:equiptment),travelling light (re:equiptment),"[{'name': 'travelling light (re:equiptment)', 'locale': 'en'}]"
1232,,3323,2017-09-05T16:09:56.821Z,2020-03-30T16:18:12.656Z,,4,not scaling as survival tactic,not scaling as survival tactic,"[{'name': 'not scaling as survival tactic', 'locale': 'en'}]"
969,,3323,2017-09-05T16:09:55.917Z,2020-03-30T16:17:57.884Z,,1,human-scale,human-scale,"[{'name': 'human-scale', 'locale': 'en'}]"
730,,3323,2017-09-05T16:09:55.127Z,2020-03-30T16:17:32.180Z,,1,disruption,disruption,"[{'name': 'disruption', 'locale': 'en'}]"
716,,3323,2017-09-05T16:09:55.083Z,2020-03-30T16:17:23.846Z,,1,digital advertising,digital advertising,"[{'name': 'digital advertising', 'locale': 'en'}]"
1245,,3323,2017-09-05T16:09:56.882Z,2020-03-30T16:18:13.974Z,,2,online therapy,online therapy,"[{'name': 'online therapy', 'locale': 'en'}]"
1795,,3323,2017-09-05T16:09:58.826Z,2020-03-30T16:20:13.304Z,,3,unique individual issues,unique individual issues,"[{'name': 'unique individual issues', 'locale': 'en'}]"
489,,3323,2017-09-05T16:09:54.348Z,2020-03-30T16:17:12.889Z,,1,detrimental religiosity,detrimental religiosity,"[{'name': 'detrimental religiosity', 'locale': 'en'}]"
1428,,3323,2017-09-05T16:09:57.534Z,2020-03-30T16:18:23.411Z,,1,reiki,reiki,"[{'name': 'reiki', 'locale': 'en'}]"
1688,,3323,2017-09-05T16:09:58.463Z,2020-03-30T16:20:07.517Z,,1,ticket system,ticket system,"[{'name': 'ticket system', 'locale': 'en'}]"
1816,,3323,2017-09-05T16:09:58.903Z,2020-03-30T16:20:14.276Z,,1,vaccinations,vaccinations,"[{'name': 'vaccinations', 'locale': 'en'}]"
808,,3323,2017-09-05T16:09:55.382Z,2020-03-30T16:17:36.261Z,,1,exoskeleton,exoskeleton,"[{'name': 'exoskeleton', 'locale': 'en'}]"
1461,,3323,2017-09-05T16:09:57.653Z,2020-03-30T16:18:25.397Z,,1,revitalisation,revitalisation,"[{'name': 'revitalisation', 'locale': 'en'}]"
914,,3323,2017-09-05T16:09:55.737Z,2020-03-30T16:17:43.787Z,,10,group solidarity,group solidarity,"[{'name': 'group solidarity', 'locale': 'en'}]"
1089,,3323,2017-09-05T16:09:56.312Z,2020-03-30T16:18:05.043Z,,1,local products,local products,"[{'name': 'local products', 'locale': 'en'}]"
93,,3323,2017-09-05T16:09:53.121Z,2020-03-30T16:16:43.983Z,,1,begging,begging,"[{'name': 'begging', 'locale': 'en'}]"
407,,1974,2017-09-05T16:09:54.097Z,2020-03-30T16:17:02.297Z,,5,control,control,"[{'name': 'control', 'locale': 'en'}]"
128,,3323,2017-09-05T16:09:53.252Z,2020-03-30T16:16:46.251Z,,1,bure,bure,"[{'name': 'bure', 'locale': 'en'}]"
1621,,1974,2017-09-05T16:09:58.217Z,2020-03-30T16:19:59.659Z,,4,stewarding natural resources,stewarding natural resources,"[{'name': 'stewarding natural resources', 'locale': 'en'}]"
1800,,3323,2017-09-05T16:09:58.845Z,2020-03-30T16:20:13.557Z,,1,unpaid labour,unpaid labour,"[{'name': 'unpaid labour', 'locale': 'en'}]"
1835,,3323,2017-09-05T16:09:58.973Z,2020-03-30T16:20:15.253Z,,1,wage gap,wage gap,"[{'name': 'wage gap', 'locale': 'en'}]"
1686,,3323,2017-09-05T16:09:58.455Z,2020-03-30T16:20:07.416Z,,2,thrift,thrift,"[{'name': 'thrift', 'locale': 'en'}]"
309,,3323,2017-09-05T16:09:53.795Z,2020-03-30T16:16:57.628Z,,1,choice,choice,"[{'name': 'choice', 'locale': 'en'}]"
441,,3323,2017-09-05T16:09:54.202Z,2020-03-30T16:17:04.399Z,,3,criminalisation,criminalisation,"[{'name': 'criminalisation', 'locale': 'en'}]"
1326,,3323,2017-09-05T16:09:57.170Z,2020-03-30T16:18:17.994Z,,1,political action,political action,"[{'name': 'political action', 'locale': 'en'}]"
1379,,3323,2017-09-05T16:09:57.353Z,2020-03-30T16:18:20.962Z,,1,protest,protest,"[{'name': 'protest', 'locale': 'en'}]"
750,,3323,2017-09-05T16:09:55.193Z,2020-03-30T16:17:33.110Z,,1,e-governance,e-governance,"[{'name': 'e-governance', 'locale': 'en'}]"
1588,,3323,2017-09-05T16:09:58.095Z,2020-03-30T16:18:32.792Z,,5,software solution,software solution,"[{'name': 'software solution', 'locale': 'en'}]"
410,,3323,2017-09-05T16:09:54.107Z,2020-03-30T16:17:02.446Z,,2,convenience,convenience,"[{'name': 'convenience', 'locale': 'en'}]"
723,,3323,2017-09-05T16:09:55.105Z,2020-03-30T16:17:31.824Z,,1,direct democracy,direct democracy,"[{'name': 'direct democracy', 'locale': 'en'}]"
1172,,3323,2017-09-05T16:09:56.607Z,2020-03-30T16:18:09.407Z,,2,motion sensor,motion sensor,"[{'name': 'motion sensor', 'locale': 'en'}]"
823,,3323,2017-09-05T16:09:55.433Z,2020-03-30T16:17:36.990Z,,2,falling,falling,"[{'name': 'falling', 'locale': 'en'}]"
1009,,3323,2017-09-05T16:09:56.050Z,2020-03-30T16:17:59.743Z,,1,inPe,inPe,"[{'name': 'inPe', 'locale': 'en'}]"
1331,,3323,2017-09-05T16:09:57.187Z,2020-03-30T16:18:18.222Z,,1,politicians and technicians,politicians and technicians,"[{'name': 'politicians and technicians', 'locale': 'en'}]"
791,,3323,2017-09-05T16:09:55.326Z,2020-03-30T16:17:35.467Z,,2,ethical suffering,ethical suffering,"[{'name': 'ethical suffering', 'locale': 'en'}]"
1099,,3323,2017-09-05T16:09:56.348Z,2020-03-30T16:18:05.508Z,,2,loss of faith in existing institutions,loss of faith in existing institutions,"[{'name': 'loss of faith in existing institutions', 'locale': 'en'}]"
1684,,3323,2017-09-05T16:09:58.448Z,2020-03-30T16:20:07.318Z,,1,those who,those who,"[{'name': 'those who', 'locale': 'en'}]"
907,,2560,2017-09-05T16:09:55.712Z,2020-03-30T16:17:41.976Z,,8,government's role,government's role,"[{'name': ""government's role"", 'locale': 'en'}]"
1626,,3323,2017-09-05T16:09:58.235Z,2020-03-30T16:19:59.896Z,,2,storyteller,storyteller,"[{'name': 'storyteller', 'locale': 'en'}]"
365,,3323,2017-09-05T16:09:53.960Z,2020-03-30T16:17:00.262Z,,1,community journalism,community journalism,"[{'name': 'community journalism', 'locale': 'en'}]"
1033,,3323,2017-09-05T16:09:56.129Z,2020-03-30T16:18:00.975Z,,4,introverts,introverts,"[{'name': 'introverts', 'locale': 'en'}]"
445,,3323,2017-09-05T16:09:54.214Z,2020-03-30T16:17:04.580Z,,1,crowdsourced psychotherapy,crowdsourced psychotherapy,"[{'name': 'crowdsourced psychotherapy', 'locale': 'en'}]"
143,,3323,2017-09-05T16:09:53.295Z,2020-03-30T16:16:47.380Z,,2,care from non-experts,care from non-experts,"[{'name': 'care from non-experts', 'locale': 'en'}]"
1831,,3323,2017-09-05T16:09:58.958Z,2020-03-30T16:20:15.055Z,,4,voice recording,voice recording,"[{'name': 'voice recording', 'locale': 'en'}]"
82,,3323,2017-09-05T16:09:53.091Z,2020-03-30T16:16:43.433Z,,1,avoiding labels,avoiding labels,"[{'name': 'avoiding labels', 'locale': 'en'}]"
1643,,3323,2017-09-05T16:09:58.297Z,2020-03-30T16:20:00.836Z,,1,supporting not fixing,supporting not fixing,"[{'name': 'supporting not fixing', 'locale': 'en'}]"
971,,3323,2017-09-05T16:09:55.924Z,2020-03-30T16:17:57.973Z,,1,humour,humour,"[{'name': 'humour', 'locale': 'en'}]"
884,,3323,2017-09-05T16:09:55.626Z,2020-03-30T16:17:40.559Z,,1,Gaza,Gaza,"[{'name': 'Gaza', 'locale': 'en'}]"
1768,,3323,2017-09-05T16:09:58.732Z,2020-03-30T16:20:11.974Z,,5,translating field-specific language,translating field-specific language,"[{'name': 'translating field-specific language', 'locale': 'en'}]"
1473,,3323,2017-09-05T16:09:57.692Z,2020-03-30T16:18:25.851Z,,3,ritual,ritual,"[{'name': 'ritual', 'locale': 'en'}]"
719,,3323,2017-09-05T16:09:55.093Z,2020-03-30T16:17:24.006Z,,3,digital media,digital media,"[{'name': 'digital media', 'locale': 'en'}]"
465,,3323,2017-09-05T16:09:54.275Z,2020-03-30T16:17:05.906Z,,11,death,death,"[{'name': 'death', 'locale': 'en'}]"
1137,,3323,2017-09-05T16:09:56.477Z,2020-03-30T16:18:07.235Z,465,6,memorials,death → memorials,"[{'name': 'memorials', 'locale': 'en'}]"
717,,3323,2017-09-05T16:09:55.086Z,2020-03-30T16:17:23.893Z,465,4,digital afterlife,death → digital afterlife,"[{'name': 'digital afterlife', 'locale': 'en'}]"
1184,,3323,2017-09-05T16:09:56.650Z,2020-03-30T16:18:10.112Z,27,2,mutual aftercare,aftercare → mutual aftercare,"[{'name': 'mutual aftercare', 'locale': 'en'}]"
718,,3323,2017-09-05T16:09:55.089Z,2020-03-30T16:17:23.963Z,,3,digital etiquette,digital etiquette,"[{'name': 'digital etiquette', 'locale': 'en'}]"
913,,3323,2017-09-05T16:09:55.734Z,2020-03-30T16:17:43.741Z,,1,group chat,group chat,"[{'name': 'group chat', 'locale': 'en'}]"
1355,,3323,2017-09-05T16:09:57.272Z,2020-03-30T16:18:19.801Z,,1,private messaging,private messaging,"[{'name': 'private messaging', 'locale': 'en'}]"
1654,,3323,2017-09-05T16:09:58.335Z,2020-03-30T16:20:01.944Z,,2,talking,talking,"[{'name': 'talking', 'locale': 'en'}]"
1276,,3323,2017-09-05T16:09:56.997Z,2020-03-30T16:18:15.515Z,,2,palliative/end of life care,palliative/end of life care,"[{'name': 'palliative/end of life care', 'locale': 'en'}]"
105,,3323,2017-09-05T16:09:53.154Z,2020-03-30T16:16:44.551Z,,1,blogging,blogging,"[{'name': 'blogging', 'locale': 'en'}]"
27,,3323,2017-09-05T16:09:52.921Z,2020-03-30T16:16:25.888Z,,1,aftercare,aftercare,"[{'name': 'aftercare', 'locale': 'en'}]"
1098,,3323,2017-09-05T16:09:56.344Z,2020-03-30T16:18:05.463Z,,1,loss,loss,"[{'name': 'loss', 'locale': 'en'}]"
745,,3323,2017-09-05T16:09:55.178Z,2020-03-30T16:17:32.883Z,,1,drought,drought,"[{'name': 'drought', 'locale': 'en'}]"
484,,3323,2017-09-05T16:09:54.332Z,2020-03-30T16:17:07.543Z,1843,2,desalination,water → desalination,"[{'name': 'desalination', 'locale': 'en'}]"
1513,,3323,2017-09-05T16:09:57.833Z,2020-03-30T16:18:28.054Z,,4,selling made items,selling made items,"[{'name': 'selling made items', 'locale': 'en'}]"
1316,,3323,2017-09-05T16:09:57.136Z,2020-03-30T16:18:17.501Z,,2,pocket university,pocket university,"[{'name': 'pocket university', 'locale': 'en'}]"
862,,3323,2017-09-05T16:09:55.556Z,2020-03-30T16:17:39.475Z,,1,"foreigners ""taking jobs""","foreigners ""taking jobs""","[{'name': 'foreigners ""taking jobs""', 'locale': 'en'}]"
1794,,3323,2017-09-05T16:09:58.822Z,2020-03-30T16:20:13.249Z,,1,unintelligent publics,unintelligent publics,"[{'name': 'unintelligent publics', 'locale': 'en'}]"
1336,,3323,2017-09-05T16:09:57.204Z,2020-03-30T16:18:18.456Z,,1,poor assumptions,poor assumptions,"[{'name': 'poor assumptions', 'locale': 'en'}]"
1235,,3323,2017-09-05T16:09:56.832Z,2020-03-30T16:18:12.793Z,,2,Obamacare,Obamacare,"[{'name': 'Obamacare', 'locale': 'en'}]"
938,,3323,2017-09-05T16:09:55.817Z,2020-03-30T16:17:54.922Z,,2,healthcare as basic right,healthcare as basic right,"[{'name': 'healthcare as basic right', 'locale': 'en'}]"
1764,,3323,2017-09-05T16:09:58.717Z,2020-03-30T16:20:11.629Z,,3,traditional chinese medicine,traditional chinese medicine,"[{'name': 'traditional chinese medicine', 'locale': 'en'}]"
142,,3323,2017-09-05T16:09:53.292Z,2020-03-30T16:16:47.333Z,,3,care for own citizens only,care for own citizens only,"[{'name': 'care for own citizens only', 'locale': 'en'}]"
731,,3323,2017-09-05T16:09:55.131Z,2020-03-30T16:17:32.227Z,,20,distributing care burden,distributing care burden,"[{'name': 'distributing care burden', 'locale': 'en'}]"
94,,1974,2017-09-05T16:09:53.124Z,2020-03-30T16:16:44.033Z,,7,belonging,belonging,"[{'name': 'belonging', 'locale': 'en'}]"
1195,,3323,2017-09-05T16:09:56.689Z,2020-03-30T16:18:10.862Z,,11,negotiating care relationships,negotiating care relationships,"[{'name': 'negotiating care relationships', 'locale': 'en'}]"
888,,3323,2017-09-05T16:09:55.639Z,2020-03-30T16:17:40.857Z,,1,generation gap,generation gap,"[{'name': 'generation gap', 'locale': 'en'}]"
989,,3323,2017-09-05T16:09:55.982Z,2020-03-30T16:17:58.791Z,,1,increased cost of living,increased cost of living,"[{'name': 'increased cost of living', 'locale': 'en'}]"
1048,,3323,2017-09-05T16:09:56.179Z,2020-03-30T16:18:02.653Z,,2,lack of care,lack of care,"[{'name': 'lack of care', 'locale': 'en'}]"
1120,,3323,2017-09-05T16:09:56.420Z,2020-03-30T16:18:06.421Z,,1,materialism,materialism,"[{'name': 'materialism', 'locale': 'en'}]"
321,,3323,2017-09-05T16:09:53.831Z,2020-03-30T16:16:58.194Z,,4,clothing,clothing,"[{'name': 'clothing', 'locale': 'en'}]"
1846,,3323,2017-09-05T16:09:59.012Z,2020-03-30T16:20:16.176Z,,1,weak system = strong informal supports (and vice versa),weak system = strong informal supports (and vice versa),"[{'name': 'weak system = strong informal supports (and vice versa)', 'locale': 'en'}]"
879,,3323,2017-09-05T16:09:55.611Z,2020-03-30T16:17:40.307Z,,1,future preparedness,future preparedness,"[{'name': 'future preparedness', 'locale': 'en'}]"
108,,3323,2017-09-05T16:09:53.163Z,2020-03-30T16:16:45.176Z,3/107,2,body-mapping,"""alternative"" medicine → body-based practices → body-mapping","[{'name': 'body-mapping', 'locale': 'en'}]"
107,,3323,2017-09-05T16:09:53.160Z,2020-03-30T16:16:44.648Z,3,2,body-based practices,"""alternative"" medicine → body-based practices","[{'name': 'body-based practices', 'locale': 'en'}]"
1655,,1974,2017-09-05T16:09:58.338Z,2020-03-30T16:20:02.046Z,,3,talking vs listening,talking vs listening,"[{'name': 'talking vs listening', 'locale': 'en'}]"
75,,3323,2017-09-05T16:09:53.069Z,2020-03-30T16:16:43.084Z,485,2,augmented reality,design intervention → augmented reality,"[{'name': 'augmented reality', 'locale': 'en'}]"
1339,,3323,2017-09-05T16:09:57.215Z,2020-03-30T16:18:18.591Z,,1,post-conflict areas,post-conflict areas,"[{'name': 'post-conflict areas', 'locale': 'en'}]"
814,,3323,2017-09-05T16:09:55.403Z,2020-03-30T16:17:36.545Z,824,3,extended family definitions,family → extended family definitions,"[{'name': 'extended family definitions', 'locale': 'en'}]"
741,,3323,2017-09-05T16:09:55.165Z,2020-03-30T16:17:32.702Z,,2,"donations (of goods, not money)","donations (of goods, not money)","[{'name': 'donations (of goods, not money)', 'locale': 'en'}]"
797,,3323,2017-09-05T16:09:55.346Z,2020-03-30T16:17:35.741Z,,1,everyone cares,everyone cares,"[{'name': 'everyone cares', 'locale': 'en'}]"
1083,,3323,2017-09-05T16:09:56.293Z,2020-03-30T16:18:04.740Z,,2,linking up social movements,linking up social movements,"[{'name': 'linking up social movements', 'locale': 'en'}]"
154,,3323,2017-09-05T16:09:53.326Z,2020-03-30T16:16:47.920Z,,1,case study : faircoin,case study : faircoin,"[{'name': 'case study : faircoin', 'locale': 'en'}]"
734,,3323,2017-09-05T16:09:55.143Z,2020-03-30T16:17:32.374Z,,1,diversity over ability,diversity over ability,"[{'name': 'diversity over ability', 'locale': 'en'}]"
982,,3323,2017-09-05T16:09:55.959Z,2020-03-30T16:17:58.479Z,,7,improving longstanding services,improving longstanding services,"[{'name': 'improving longstanding services', 'locale': 'en'}]"
983,,3323,2017-09-05T16:09:55.963Z,2020-03-30T16:17:58.523Z,,4,improvisation vs institution,improvisation vs institution,"[{'name': 'improvisation vs institution', 'locale': 'en'}]"
775,,3323,2017-09-05T16:09:55.275Z,2020-03-30T16:17:34.334Z,,11,emergency response,emergency response,"[{'name': 'emergency response', 'locale': 'en'}]"
1812,,3323,2017-09-05T16:09:58.889Z,2020-03-30T16:20:14.082Z,,5,using existing infrastructure,using existing infrastructure,"[{'name': 'using existing infrastructure', 'locale': 'en'}]"
1084,,3323,2017-09-05T16:09:56.297Z,2020-03-30T16:18:04.787Z,,2,list of needs for refugees,list of needs for refugees,"[{'name': 'list of needs for refugees', 'locale': 'en'}]"
1869,,3323,2017-09-05T16:09:59.098Z,2020-03-30T16:20:17.273Z,,1,wrong resources,wrong resources,"[{'name': 'wrong resources', 'locale': 'en'}]"
1792,,1974,2017-09-05T16:09:58.816Z,2020-03-30T16:20:13.151Z,,2,underutilised resources,underutilised resources,"[{'name': 'underutilised resources', 'locale': 'en'}]"
1052,,3323,2017-09-05T16:09:56.192Z,2020-03-30T16:18:02.960Z,,2,lack of knowledge/skills,lack of knowledge/skills,"[{'name': 'lack of knowledge/skills', 'locale': 'en'}]"
1049,,1974,2017-09-05T16:09:56.182Z,2020-03-30T16:18:02.730Z,,3,lack of cooperation,lack of cooperation,"[{'name': 'lack of cooperation', 'locale': 'en'}]"
1466,,3323,2017-09-05T16:09:57.670Z,2020-03-30T16:18:25.646Z,198,5,rigidity of NGOs,challenge → rigidity of NGOs,"[{'name': 'rigidity of NGOs', 'locale': 'en'}]"
1279,,3323,2017-09-05T16:09:57.008Z,2020-03-30T16:18:15.662Z,,2,parenting,parenting,"[{'name': 'parenting', 'locale': 'en'}]"
1320,,3323,2017-09-05T16:09:57.150Z,2020-03-30T16:18:17.683Z,,4,police brutality,police brutality,"[{'name': 'police brutality', 'locale': 'en'}]"
208,,3323,2017-09-05T16:09:53.489Z,2020-03-30T16:16:53.003Z,,2,challenge: burning out,challenge: burning out,"[{'name': 'challenge: burning out', 'locale': 'en'}]"
1561,,3323,2017-09-05T16:09:58.002Z,2020-03-30T16:18:30.691Z,,2,small communities as more capable,small communities as more capable,"[{'name': 'small communities as more capable', 'locale': 'en'}]"
1637,,3323,2017-09-05T16:09:58.275Z,2020-03-30T16:20:00.492Z,,4,suboptimality,suboptimality,"[{'name': 'suboptimality', 'locale': 'en'}]"
1603,,3323,2017-09-05T16:09:58.144Z,2020-03-30T16:18:33.476Z,,2,some care is better than nothing,some care is better than nothing,"[{'name': 'some care is better than nothing', 'locale': 'en'}]"
1695,,3323,2017-09-05T16:09:58.487Z,2020-03-30T16:20:07.857Z,,2,too many different groups,too many different groups,"[{'name': 'too many different groups', 'locale': 'en'}]"
1050,,3323,2017-09-05T16:09:56.185Z,2020-03-30T16:18:02.807Z,,3,lack of doctors,lack of doctors,"[{'name': 'lack of doctors', 'locale': 'en'}]"
1801,,3323,2017-09-05T16:09:58.848Z,2020-03-30T16:20:13.605Z,,1,unpredictability,unpredictability,"[{'name': 'unpredictability', 'locale': 'en'}]"
1680,,3323,2017-09-05T16:09:58.435Z,2020-03-30T16:20:07.095Z,1679,3,therapy on the move,therapy → therapy on the move,"[{'name': 'therapy on the move', 'locale': 'en'}]"
1366,,3323,2017-09-05T16:09:57.307Z,2020-03-30T16:18:20.331Z,,6,professional = personal,professional = personal,"[{'name': 'professional = personal', 'locale': 'en'}]"
759,,3323,2017-09-05T16:09:55.222Z,2020-03-30T16:17:33.533Z,,3,economies of scale,economies of scale,"[{'name': 'economies of scale', 'locale': 'en'}]"
1094,,3323,2017-09-05T16:09:56.330Z,2020-03-30T16:18:05.281Z,,2,long tail markets,long tail markets,"[{'name': 'long tail markets', 'locale': 'en'}]"
1367,,3323,2017-09-05T16:09:57.311Z,2020-03-30T16:18:20.379Z,,3,professional shift,professional shift,"[{'name': 'professional shift', 'locale': 'en'}]"
324,,3323,2017-09-05T16:09:53.840Z,2020-03-30T16:16:58.333Z,,1,cognitive bias,cognitive bias,"[{'name': 'cognitive bias', 'locale': 'en'}]"
1141,,3323,2017-09-05T16:09:56.490Z,2020-03-30T16:18:07.903Z,,7,mental health in creative professions,mental health in creative professions,"[{'name': 'mental health in creative professions', 'locale': 'en'}]"
1853,,3323,2017-09-05T16:09:59.039Z,2020-03-30T16:20:16.501Z,,6,winner-takes-all,winner-takes-all,"[{'name': 'winner-takes-all', 'locale': 'en'}]"
1642,,3323,2017-09-05T16:09:58.293Z,2020-03-30T16:20:00.781Z,,2,support systems for artists,support systems for artists,"[{'name': 'support systems for artists', 'locale': 'en'}]"
50,,3323,2017-09-05T16:09:52.986Z,2020-03-30T16:16:34.069Z,,1,angsty Europeans,angsty Europeans,"[{'name': 'angsty Europeans', 'locale': 'en'}]"
1364,,3323,2017-09-05T16:09:57.301Z,2020-03-30T16:18:20.233Z,,1,procrastination,procrastination,"[{'name': 'procrastination', 'locale': 'en'}]"
1136,,3323,2017-09-05T16:09:56.474Z,2020-03-30T16:18:07.189Z,,2,meetings,meetings,"[{'name': 'meetings', 'locale': 'en'}]"
764,,3323,2017-09-05T16:09:55.239Z,2020-03-30T16:17:33.792Z,,1,educating neurotypicals,educating neurotypicals,"[{'name': 'educating neurotypicals', 'locale': 'en'}]"
790,,3323,2017-09-05T16:09:55.323Z,2020-03-30T16:17:35.422Z,,2,escapism,escapism,"[{'name': 'escapism', 'locale': 'en'}]"
5070,,3323,2020-04-01T12:06:07.250Z,2020-06-09T13:17:14.690Z,,2,alcohol,alcohol,"[{'name': 'alcohol', 'locale': 'en'}]"
1501,,3323,2017-09-05T16:09:57.791Z,2020-03-30T16:18:27.508Z,,1,self-doubt,self-doubt,"[{'name': 'self-doubt', 'locale': 'en'}]"
1550,,3323,2017-09-05T16:09:57.964Z,2020-03-30T16:18:29.839Z,,1,sign language,sign language,"[{'name': 'sign language', 'locale': 'en'}]"
84,,3323,2017-09-05T16:09:53.097Z,2020-03-30T16:16:43.527Z,,1,babies,babies,"[{'name': 'babies', 'locale': 'en'}]"
947,,3323,2017-09-05T16:09:55.846Z,2020-03-30T16:17:55.363Z,,6,hierarchy of needs,hierarchy of needs,"[{'name': 'hierarchy of needs', 'locale': 'en'}]"
340,,3323,2017-09-05T16:09:53.888Z,2020-03-30T16:16:59.103Z,,3,colonisation by medical profession,colonisation by medical profession,"[{'name': 'colonisation by medical profession', 'locale': 'en'}]"
481,,3323,2017-09-05T16:09:54.323Z,2020-03-30T16:17:07.390Z,,1,dependency,dependency,"[{'name': 'dependency', 'locale': 'en'}]"
1616,,3323,2017-09-05T16:09:58.200Z,2020-03-30T16:19:59.423Z,,1,startup,startup,"[{'name': 'startup', 'locale': 'en'}]"
